timestamp,fault_id,trial,arm,majority_label,gen_labels_json,gen_agreement,rep_correctness_score,correctness_scores_json,judge_votes_json,correct_at_0.5,correct_at_0.6,correct_at_0.7,low_quality_flag,system_fingerprint,gitops_rag_jaccard,identified_fault_type,confidence,root_cause,reasoning,latency_ms,prompt_tokens,completion_tokens,error
2026-06-20T15:55:36.726559,F2,5,C3_rag,CrashLoopBackOff,"[""CrashLoopBackOff"", ""CrashLoopBackOff"", ""CrashLoopBackOff""]",1.0,0.5,"[0.5, 0.1, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0568,CrashLoopBackOff,0.8,"The adservice pod is in a CrashLoopBackOff state due to application errors, possibly caused by misconfiguration or resource limits.",Step 1: Check Node Health - All nodes are Ready. No node-level issues found. Step 2: Check Pod Status - adservice is in CrashLoopBackOff state with multiple restarts and termination reason is unspecif...,30776,19911,3185,
2026-06-20T15:55:36.726559,F2,5,C4_both,CrashLoopBackOff,"[""CrashLoopBackOff"", ""CrashLoopBackOff"", ""CrashLoopBackOff""]",1.0,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0568,CrashLoopBackOff,0.8,The adservice pod is crashing due to an application error leading to CrashLoopBackOff.,"Step 1: Node Health - All nodes are Ready, no conditions found. Proceed to Step 2. Step 2: Pod Status - The adservice pod is in CrashLoopBackOff with 4 restarts. The termination reason is 'Error' with...",32850,21234,2960,
2026-06-20T15:55:36.726559,F2,5,C5_placebo,CrashLoopBackOff,"[""CrashLoopBackOff"", ""CrashLoopBackOff"", ""CrashLoopBackOff and Missing Executable""]",0.6667,0.05,"[0.1, 0.0, 0.0]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0568,CrashLoopBackOff,0.8,The adservice pod is in CrashLoopBackOff due to either application misconfiguration or insufficient resources.,Step 1: Checked node health; all nodes are Ready. Step 2: Found pod adservice-cc4679d57-w58v8 in CrashLoopBackOff state and shippingservice-7c9f6d9564-qzbmd failed due to a missing /bin/sh. I noted th...,30732,20235,3205,
2026-06-20T16:15:49.568086,F3,1,C1_A,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.5, 0.75]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The frontend pod failed to pull the image due to pull access denied or repository not existing.,Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Step 2: Checked Pod Status - Found pod 'frontend-66ffb46b8-l58nc' in Pending state with reason ImagePullBackOff; this ind...,27914,15708,2910,
2026-06-20T16:15:49.568086,F3,1,C2_gitops,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.75, 0.5]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,"The pod frontend-66ffb46b8-l58nc is in Pending state due to ImagePullBackOff, indicating failure to pull the image from the repository.",Step 1: Checked Node Health. All nodes are Ready. No node-level issues detected. Step 2: Checked Pod Status. Found pod frontend-66ffb46b8-l58nc in Pending state with ImagePullBackOff. The termination ...,29010,17244,3074,
2026-06-20T16:15:49.568086,F3,1,C3_rag,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.75, 0.75]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The frontend pod is unable to pull the specified image due to an incorrect image tag or repository access issue.,Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Step 2: Checked Pod Status - Found one pod (frontend-66ffb46b8-l58nc) in Pending state due to ImagePullBackOff. Step 3: N...,27545,17535,3226,
2026-06-20T16:15:49.568086,F3,1,C4_both,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.5, 0.75, 0.75]","[0.5, 0.5, 0.5]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The frontend pod could not pull the specified image from the Docker registry due to access denial.,"Step 1: Checked node health - all nodes are Ready with no pressure conditions. Step 2: Examined pod status - found frontend-66ffb46b8-l58nc is in Pending state with ImagePullBackOff reason, supported ...",28432,18990,3107,
2026-06-20T16:15:49.568086,F3,1,C5_placebo,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.5, 0.75]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The frontend pod is unable to pull its image due to authorization failure or non-existence of the repository.,"Step 1: Checked node health and found all nodes are Ready, so no node-level fault. Step 2: Checked pod status and found one pod (frontend-66ffb46b8-l58nc) in Pending state with ImagePullBackOff reason...",27781,17859,2960,
2026-06-20T16:22:34.267143,F3,2,C1_A,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.1,"[0.75, 0.0, 0.1]","[0.75, 0.75, 0.75]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The inability to pull container images due to access issues with the private registry is the root cause.,"In Step 1, I checked Node Health and found all nodes are Ready. In Step 2, I assessed Pod Status and discovered that the cartservice pod is Pending due to ImagePullBackOff, and there are other ImagePu...",30590,17019,3309,
2026-06-20T16:22:34.267143,F3,2,C2_gitops,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The root cause is DNS resolution failure for the private image registry preventing pod image pulls.,"In Step 1, I checked node health and found that all nodes are in 'Ready' state, so I proceeded to Step 2. In Step 2, I checked pod status, where I identified the 'cartservice-6b68667d55-qxkh8' pod in ...",33754,18321,3335,
2026-06-20T16:22:34.267143,F3,2,C3_rag,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.75, 0.5]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The frontend and cartservice pods are unable to pull images due to incorrect image references and possible authentication issues with the private registry.,"Step 1: Checked node health and found all nodes are Ready. Step 2: Found two pods in ImagePullBackOff state. The cartservice pod is Pending due to ImagePullBackOff, and the frontend pod also has Image...",30375,18636,3491,
2026-06-20T16:22:34.267143,F3,2,C4_both,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.1,"[0.5, 0.1, 0.1]","[0.5, 0.5, 0.4]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.8,The cartservice and frontend pods are unable to pull their respective images due to incorrect image references or network issues.,"Step 1: Checked node health. All nodes are Ready. Proceeding to Step 2. Step 2: Some pods are not in Running/Ready state. The cartservice pod is in Pending state due to ImagePullBackOff, and the front...",27125,20163,3129,
2026-06-20T16:22:34.267143,F3,2,C5_placebo,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The cartservice pod failed to pull its image from the private registry due to DNS resolution issues.,Step 1: Checked node health - all nodes are Ready with no pressure conditions. Step 2: Checked pod status - cartservice-6b68667d55-qxkh8 is in Pending state due to ImagePullBackOff. Found evidence of ...,28754,19002,2992,
2026-06-20T16:29:18.783582,F3,3,C1_A,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.9, 0.75]","[0.9, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The productcatalogservice pod failed to pull its container image due to DNS resolution failure.,"Step 1: All nodes are Ready, no issues detected. Step 2: All pods except one are Running; the productcatalogservice-77ff5c5d77-22q76 pod is in Pending state with ImagePullBackOff. This indicates a fai...",27431,17061,3117,
2026-06-20T16:29:18.783582,F3,3,C2_gitops,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.9,"[0.9, 0.75, 0.9]","[0.9, 0.9, 0.9]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.8,The root cause is the failure to resolve the image registry host due to DNS issues.,"Step 1: Checked Node Health - All nodes are Ready, no issues found. Step 2: Checked Pod Status - Found two pods in ImagePullBackOff state due to failed image pulls. The productcatalogservice pod is pe...",31083,18501,3289,
2026-06-20T16:29:18.783582,F3,3,C3_rag,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.9, 0.75]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.8,Network resolution failure preventing image pulls from the registries.,Step 1: Checked node health. All nodes are Ready. Proceed to Step 2. Step 2: Checked pod status. Found pods in ImagePullBackOff state: productcatalogservice-77ff5c5d77-22q76 and cartservice-6b68667d55...,33207,18678,3107,
2026-06-20T16:29:18.783582,F3,3,C4_both,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.9,"[0.9, 0.75, 0.9]","[0.9, 0.9, 0.9]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The Kubernetes pod productcatalogservice-77ff5c5d77-22q76 cannot pull its image from the registry due to a DNS resolution failure.,"Step 1: Checked node health - All nodes are Ready. Step 2: Checked pod status - Most pods are Running, but productcatalogservice-77ff5c5d77-22q76 is in Pending state with ImagePullBackOff. This indica...",37166,20388,3417,
2026-06-20T16:29:18.783582,F3,3,C5_placebo,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.75,"[0.75, 0.9, 0.75]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The productcatalogservice pod is failing to pull its container image due to a DNS resolution failure.,"Step 1: Checked Node Health - All nodes are Ready, no DiskPressure, MemoryPressure, or PIDPressure conditions detected. Step 2: Checked Pod Status - All pods are Running except for productcatalogservi...",34105,19200,3048,
2026-06-20T16:36:22.682351,F3,4,C1_A,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure, Invalid Image Name"", ""Image Pull Failure""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The checkoutservice pod has an invalid image name format preventing it from starting.,Step 1: Checked Node Health - All nodes are Ready. Proceed to Step 2. Step 2: Checked Pod Status - 'checkoutservice' pod is in Pending state due to InvalidImageName error. The checkoutservice pod has ...,28701,17145,2884,
2026-06-20T16:36:22.682351,F3,4,C2_gitops,Invalid Image Name,"[""Invalid Image Name"", ""Invalid Image Name"", ""Image Pull Failure""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0338,Invalid Image Name,0.8,The checkoutservice pod is failing to start due to an InvalidImageName error caused by a misconfiguration in the image reference.,Step 1: Checked node health - all nodes are Ready. Step 2: Checked pod status - checkoutservice pod is Pending with InvalidImageName error and productcatalogservice pod is failing to pull the image du...,31650,18561,2881,
2026-06-20T16:36:22.682351,F3,4,C3_rag,Image Pull Failure,"[""Invalid Image Name"", ""Image Pull Failure"", ""Image Pull Failure""]",0.6667,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,"The checkoutservice pod has an invalid image name, and the productcatalogservice pod cannot pull the image due to registry resolution failures.",Step 1: All nodes are in Ready state. Step 2: The checkoutservice pod is in Pending state with reason InvalidImageName. The productcatalogservice pod is failing to pull the image due to ErrImagePull a...,29846,18810,2733,
2026-06-20T16:36:22.682351,F3,4,C4_both,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.1,"[0.1, 0.1, 0.1]","[0.1, 0.1, 0.1]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.8,"The checkoutservice pod has an invalid image name, and the productcatalogservice pod cannot pull its image due to DNS resolution failure.","Step 1: Node health is good, all nodes are Ready. Step 2: The checkoutservice pod is in Pending state due to InvalidImageName, which indicates a pod configuration issue. The productcatalogservice pod ...",31877,20427,2977,
2026-06-20T16:36:22.682351,F3,4,C5_placebo,Image Pull Failure,"[""Invalid Image Name"", ""Image Pull Failure"", ""Image Pull Failure""]",0.6667,0.05,"[0.1, 0.0, 0.1]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.8,"The checkoutservice pod is pending due to an InvalidImageName error, while productcatalogservice failed to pull its image due to DNS resolution issues.","Step 1: Checked Node Health - all nodes are Ready, no issues found. Step 2: Checked Pod Status - 'checkoutservice-57f865cf78-sht2z' is in Pending state due to 'InvalidImageName'. Found evidence of 'Im...",33578,19329,3028,
2026-06-20T16:43:08.915715,F3,5,C1_A,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.5,"[0.75, 0.5, 0.1]","[0.75, 0.75, 0.75]",1,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The loadgenerator pod is unable to start due to an ImagePullBackOff error caused by failed image pull access.,"Step 1: Checked node health and found all nodes are Ready. Proceeded to Step 2. Step 2: Found the pod 'loadgenerator-7fccccdc5b-pv8jt' is in Pending state due to ImagePullBackOff, indicating an image ...",26956,19410,2883,
2026-06-20T16:43:08.915715,F3,5,C2_gitops,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The loadgenerator pod is in a Pending state due to ImagePullBackOff caused by a failure to pull the specified Docker image.,"Step 1: Checked node health and found all nodes are Ready. Step 2: Found one pod (loadgenerator-7fccccdc5b-pv8jt) in Pending state with ImagePullBackOff reason, indicating an image pull failure. No ot...",27947,20973,3025,
2026-06-20T16:43:08.915715,F3,5,C3_rag,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.5,"[0.5, 0.1, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The loadgenerator pod failed to pull its image due to access issues with the image registry.,"In Step 1, I checked the node health and found all nodes are Ready. In Step 2, I reviewed the pod status. I noted that the pod 'loadgenerator-7fccccdc5b-pv8jt' is in a Pending state due to ImagePullBa...",27741,21204,2998,
2026-06-20T16:43:08.915715,F3,5,C4_both,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,The loadgenerator pod is unable to pull the image from the registry due to a failed access or incorrect image name.,Step 1: Checked node health; all nodes are Ready. Step 2: Found pod 'loadgenerator-7fccccdc5b-pv8jt' in Pending state with reason ImagePullBackOff. Step 3: No services showed 0 endpoints. Step 4: No n...,30498,22719,3089,
2026-06-20T16:43:08.915715,F3,5,C5_placebo,Image Pull Failure,"[""Image Pull Failure"", ""Image Pull Failure"", ""Image Pull Failure""]",1.0,0.5,"[0.5, 0.4, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0338,Image Pull Failure,0.9,"The loadgenerator pod is in Pending state due to an ImagePullBackOff condition, indicating a failure to pull the specified image.","Step 1: Checked node health, all nodes are Ready. Step 2: Found one pod (loadgenerator-7fccccdc5b-pv8jt) in Pending state due to ImagePullBackOff, indicating an image pull failure. Step 3: No services...",29578,21594,2900,
2026-06-20T17:05:28.482641,F4,1,C1_A,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.5,"[0.75, 0.5, 0.5]","[0.75, 0.75, 0.75]",1,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,The root cause is a node failure ('yms-proxmox-02' is NotReady) affecting service connectivity.,Step 1: Checked Node Health - Found node 'yms-proxmox-02' as NotReady due to multiple conditions including 'unschedulable' and 'unreachable'. This indicates a node-level fault. Step 2: Checked Pod Sta...,50863,16572,3301,
2026-06-20T17:05:28.482641,F4,1,C2_gitops,NodeNotReady,"[""Node Not Ready"", ""NodeNotReady"", ""NodeNotReady""]",0.6667,0.625,"[0.5, 0.75, 0.5]","[0.75, 0.75, 0.75]",1,1,0,0,fp_0004d2b74a,0.0492,NodeNotReady,0.9,"The root cause is that the node yms-proxmox-02 is not ready, leading to pods on this node being unable to connect and serve requests.","Step 1: Checked node health and found yms-proxmox-02 is NOT READY due to multiple conditions. This indicates a NODE-LEVEL fault. Step 2: Checked pod status and found all pods are Running, but there ar...",41127,18081,3240,
2026-06-20T17:05:28.482641,F4,1,C3_rag,Node NotReady,"[""Node Not Ready"", ""Node NotReady"", ""Node NotReady""]",0.6667,0.75,"[0.75, 0.75, 0.75]","[0.75, 0.75, 0.75]",1,1,1,0,fp_0004d2b74a,0.0492,Node NotReady,0.9,"Node yms-proxmox-02 is in NotReady state, causing pods to be unreachable and reducing service capacity.","Step 1: Checked node health and found yms-proxmox-02 is NOT READY, which triggered the NodeNotReady condition. This is a primary candidate for the fault. Step 2: Verified pod status; all pods are in R...",59200,18543,3282,
2026-06-20T17:05:28.482641,F4,1,C4_both,NodeNotReady,"[""NodeNotReady"", ""NodeNotReady"", ""Node NotReady""]",0.6667,0.625,"[0.5, 0.75, 0.5]","[0.5, 0.5, 0.5]",1,1,0,0,fp_0004d2b74a,0.0492,NodeNotReady,0.9,"The node 'yms-proxmox-02' is in a NotReady state, causing service endpoints to be unavailable.","Step 1: Checked Node Health - Found node 'yms-proxmox-02' in NotReady state with multiple conditions (unreachable, unschedulable). Noted as primary candidate for NODE-LEVEL fault. Step 2: Checked Pod ...",36790,19902,3081,
2026-06-20T17:05:28.482641,F4,1,C5_placebo,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.5,"[0.5, 0.5, 0.75]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"The root cause is that the node yms-proxmox-02 is not ready, causing service connectivity issues.",Step 1: I checked node health and found that yms-proxmox-02 is NOT READY with multiple conditions including node.kubernetes.io/unreachable. This indicates a NODE-LEVEL fault. Step 2: All pods are in a...,31775,18705,3067,
2026-06-20T17:15:15.936212,F4,2,C1_A,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.5,"[0.5, 0.1, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"The node yms-proxmox-03 is not ready, affecting service connectivity and causing pod mount failures.",Step 1: Checked node health - Found node yms-proxmox-03 as NOT READY with conditions 'node.kubernetes.io/unreachable' and 'node.cilium.io/agent-not-ready'. This is noted as a primary candidate for NOD...,42571,17376,3324,
2026-06-20T17:15:15.936212,F4,2,C2_gitops,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.4,"[0.5, 0.4, 0.1]","[0.5, 0.5, 0.5]",0,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"The root cause of the issue is that the node yms-proxmox-03 is NOT READY, causing connectivity issues for the redis-cart service and timeouts in the checkoutservice.",Step 1: Checked node health and found that node yms-proxmox-03 is NOT READY with conditions 'node.kubernetes.io/unreachable' and 'node.cilium.io/agent-not-ready'. This is noted as a primary candidate ...,40113,19026,3593,
2026-06-20T17:15:15.936212,F4,2,C3_rag,Node NotReady,"[""Node Not Ready"", ""Node NotReady"", ""Node NotReady""]",0.6667,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.1, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,Node NotReady,0.9,"The primary root cause is the NotReady state of node yms-proxmox-03, which is causing service disruptions.","Step 1: Checked node health; found yms-proxmox-03 is NotReady with conditions 'unreachable' and 'agent-not-ready'. This indicates a NODE-LEVEL fault. Step 2: All pods are Running; however, there are w...",40617,19491,3506,
2026-06-20T17:15:15.936212,F4,2,C4_both,NodeNotReady,"[""NodeNotReady"", ""NodeNotReady"", ""Node NotReady""]",0.6667,0.5,"[0.5, 0.5, 0.5]","[0.5, 0.5, 0.5]",1,0,0,0,fp_0004d2b74a,0.0492,NodeNotReady,0.9,"The root cause of the issue is that the node yms-proxmox-03 is in a NotReady state, causing disruption to services running on that node.",I started by checking the node health. I found that one node (yms-proxmox-03) is in a NOT READY state due to multiple conditions: node.kubernetes.io/unreachable and node.cilium.io/agent-not-ready. Thi...,37520,20994,3456,
2026-06-20T17:15:15.936212,F4,2,C5_placebo,Node Not Ready,"[""Node Not Ready"", ""Node Not Ready"", ""Node Not Ready""]",1.0,0.4,"[0.4, 0.5, 0.1]","[0.4, 0.4, 0.4]",0,0,0,0,fp_0004d2b74a,0.0492,Node Not Ready,0.9,"The node yms-proxmox-03 is NOT READY, causing connectivity issues with the redis-cart service.","Step 1 checked node health and found that yms-proxmox-03 is NOT READY with conditions 'node.kubernetes.io/unreachable' and 'node.cilium.io/agent-not-ready', which is noted as a primary candidate for N...",34724,19554,3251,
2026-06-20T17:25:06.170113,F4,3,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.9,The checkoutservice is experiencing connection timeouts when attempting to communicate with a service at IP 10.98.94.87:5000.,Step 1 - Check Node Health: All nodes are in Ready state. Step 2 - Check Pod Status: All pods are in Running state with no termination or waiting issues. Step 3 - Check Service Connectivity: No servic...,26891,16794,2838,
2026-06-20T17:25:06.170113,F4,3,C2_gitops,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.8,The checkoutservice is unable to connect to the specified service endpoint due to i/o timeouts.,Step 1: Checked node health. All nodes are Ready with no conditions indicating issues. Step 2: Checked pod status. All pods are Running with no termination or waiting reasons indicating problems. Step...,25596,18228,2706,
2026-06-20T17:25:06.170113,F4,3,C3_rag,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Timeout""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.9,"The checkoutservice is experiencing network connectivity issues to the specified IP, leading to timeouts.","Step 1: Checked Node Health, all nodes are Ready. Step 2: Checked Pod Status, all pods are Running with no errors or warnings. Step 3: Checked Service Connectivity, no services showing 0 endpoints. St...",27389,18813,2990,
2026-06-20T17:25:06.170113,F4,3,C4_both,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connection Timeout""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.8,The checkoutservice is experiencing network connectivity issues when trying to reach the service at 10.98.94.87:5000.,"Step 1: Checked Node Health - All nodes are Ready with no conditions like DiskPressure, MemoryPressure, or PIDPressure. Proceed to Step 2. Step 2: Checked Pod Status - All pods are in Running state wi...",31315,20256,3053,
2026-06-20T17:25:06.170113,F4,3,C5_placebo,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",1.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.8,The checkoutservice is unable to connect to the target service due to network timeout errors.,Step 1: Checked Node Health - All nodes are Ready with no pressure conditions. Proceed to Step 2. Step 2: Checked Pod Status - All pods are in Running state with no termination or waiting reasons. Pro...,34075,18915,2862,
2026-06-20T17:33:09.027226,F4,4,C1_A,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Connectivity Issue"", ""Network Timeout""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.8,The checkoutservice is unable to connect to its endpoint due to a network timeout.,Step 1: Checked Node Health - All nodes are Ready. Step 2: Checked Pod Status - All pods are Running. No critical termination or waiting reasons found. Step 3: Checked Service Connectivity - No 0 endp...,35660,17784,2933,
2026-06-20T17:33:09.027226,F4,4,C2_gitops,Network Connectivity Issue,"[""Network Timeout"", ""Network Connectivity Issue"", ""Network Connectivity Issue""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.9,The checkout service is experiencing connection timeouts due to network issues.,Step 1: Checked node health. All nodes are Ready with no NotReady or pressure conditions. Proceeded to Step 2. Step 2: Checked pod status. All pods are Running with no termination or waiting issues. P...,28764,19131,2947,
2026-06-20T17:33:09.027226,F4,4,C3_rag,Network Timeout,"[""Service Timeout"", ""Network Timeout"", ""Network Timeout""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Timeout,0.9,There is a network connectivity issue preventing the checkoutservice from reaching the designated IP address.,Step 1: Checked Node Health - All nodes are Ready; no conditions like DiskPressure or MemoryPressure detected. Proceeding to Step 2. Step 2: Checked Pod Status - All pods are in Running state with no ...,35434,19857,3279,
2026-06-20T17:33:09.027226,F4,4,C4_both,Network Issue - Connection Timeout,"[""Network Issue - Connection Timeout"", ""Network Timeout"", ""Network Connectivity Issue""]",0.3333,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Issue - Connection Timeout,0.8,There is a network connectivity issue causing the checkoutservice to timeout when trying to send order confirmations.,Step 1: Checked Node Health - All nodes are in Ready state. Step 2: Checked Pod Status - All pods are Running with no termination issues. Step 3: Checked Service Connectivity - No services showing 0 e...,29598,21012,2802,
2026-06-20T17:33:09.027226,F4,4,C5_placebo,Network Connectivity Issue,"[""Network Connectivity Issue"", ""Network Timeout"", ""Network Connectivity Issue""]",0.6667,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0,0,0,0,fp_0004d2b74a,0.0492,Network Connectivity Issue,0.9,"The checkoutservice is experiencing network connectivity issues, leading to timeouts.",Step 1: All nodes are in 'Ready' state. No node-level issues detected. Step 2: All pods are in 'Running' state with no termination or waiting issues. Step 3: No services are indicated with 0 endpoints...,25979,19788,2854,
